word_id,morph_count,case_encoded,verb_form,is_inflected
lit_solaris_8_page_7_30,5,-1,0,1
lit_solaris_8_page_7_31,2,1,-1,0
lit_solaris_8_page_7_32,3,-1,2,1
lit_solaris_8_page_7_33,1,-1,-1,0
lit_solaris_8_page_7_34,2,-1,-1,1
lit_solaris_8_page_7_35,3,-1,2,1
lit_solaris_8_page_7_36,3,-1,2,1
lit_solaris_8_page_7_37,3,-1,-1,1
lit_solaris_8_page_7_38,2,1,-1,0
lit_solaris_8_page_7_39,5,1,-1,0
lit_solaris_8_page_7_40,0,-1,-1,0
lit_solaris_8_page_7_41,1,-1,-1,0
lit_solaris_8_page_7_42,2,1,-1,0
lit_solaris_8_page_7_43,3,-1,-1,0
lit_solaris_8_page_7_44,1,-1,-1,0
lit_solaris_8_page_7_45,2,1,-1,0
lit_solaris_8_page_7_46,3,-1,-1,0
lit_solaris_8_page_8_0,2,1,-1,0
lit_solaris_8_page_8_1,6,1,-1,1
lit_solaris_8_page_8_2,3,-1,-1,0
lit_solaris_8_page_8_3,3,-1,-1,1
lit_solaris_8_page_8_4,0,-1,-1,0
lit_solaris_8_page_8_5,3,-1,2,1
lit_solaris_8_page_8_6,2,1,-1,0
lit_solaris_8_page_8_7,5,1,-1,0
lit_solaris_8_page_8_8,2,1,-1,0
lit_solaris_8_page_8_9,6,1,-1,1
lit_solaris_8_page_8_10,5,1,-1,1
lit_solaris_8_page_8_11,6,3,-1,1
lit_solaris_8_page_8_12,5,3,-1,1
lit_solaris_8_page_8_13,2,-1,-1,1
lit_solaris_8_page_8_14,3,-1,2,1
lit_solaris_8_page_8_15,5,1,-1,1
lit_solaris_8_page_8_16,3,-1,-1,1
lit_solaris_8_page_8_17,5,1,-1,0
lit_solaris_8_page_8_18,2,1,-1,0
lit_solaris_8_page_8_19,5,1,-1,0
lit_solaris_8_page_8_20,4,-1,-1,1
lit_solaris_8_page_8_21,5,3,-1,1
lit_solaris_8_page_8_22,8,3,-1,1
lit_solaris_8_page_8_23,1,-1,-1,0
lit_solaris_8_page_8_24,6,1,-1,1
lit_solaris_8_page_8_25,2,1,-1,0
lit_solaris_8_page_8_26,3,-1,-1,0
lit_solaris_8_page_8_27,2,1,-1,0
lit_solaris_8_page_8_28,5,1,-1,0
lit_solaris_8_page_8_29,4,-1,-1,0
lit_solaris_8_page_8_30,6,1,-1,0
lit_solaris_8_page_8_31,3,-1,-1,0
lit_solaris_8_page_8_32,5,1,-1,1
lit_solaris_8_page_8_33,2,-1,-1,1
lit_solaris_8_page_8_34,3,-1,2,1
lit_solaris_8_page_8_35,6,1,-1,1
lit_solaris_8_page_8_36,2,1,-1,0
lit_solaris_8_page_8_37,6,1,-1,1
lit_solaris_8_page_8_38,3,-1,-1,0
lit_solaris_8_page_8_39,4,-1,-1,0
lit_solaris_8_page_8_40,5,3,-1,1
lit_solaris_8_page_8_41,1,-1,3,1
lit_solaris_8_page_8_42,3,-1,2,1
lit_solaris_8_page_8_43,0,-1,-1,0
lit_solaris_8_page_8_44,5,1,-1,0
lit_solaris_8_page_8_45,2,1,-1,0
lit_solaris_8_page_8_46,5,1,-1,1
lit_solaris_8_page_8_47,5,3,-1,1
lit_solaris_8_page_8_48,2,-1,-1,0
lit_solaris_8_page_8_49,4,-1,-1,1
lit_solaris_8_page_8_50,3,-1,-1,1
lit_solaris_8_page_8_51,2,-1,-1,0
lit_solaris_8_page_8_52,5,1,-1,1
lit_solaris_8_page_8_53,2,1,-1,0
lit_solaris_8_page_8_54,3,-1,-1,0
lit_solaris_8_page_8_55,2,1,-1,0
lit_solaris_8_page_8_56,5,1,-1,0
lit_solaris_8_page_8_57,5,1,-1,1
lit_solaris_8_page_8_58,5,-1,0,1
lit_solaris_8_page_8_59,6,1,-1,1
lit_solaris_8_page_9_0,5,1,-1,1
lit_solaris_8_page_9_1,2,1,-1,0
lit_solaris_8_page_9_2,3,-1,-1,1
lit_solaris_8_page_9_3,2,-1,-1,1
lit_solaris_8_page_9_4,3,-1,2,1
lit_solaris_8_page_9_5,2,1,-1,0
lit_solaris_8_page_9_6,3,-1,-1,0
lit_solaris_8_page_9_7,3,-1,-1,1
lit_solaris_8_page_9_8,5,1,-1,1
lit_solaris_8_page_9_9,5,3,-1,1
lit_solaris_8_page_9_10,5,3,-1,1
lit_solaris_8_page_9_11,6,3,-1,1
lit_solaris_8_page_9_12,2,1,-1,0
lit_solaris_8_page_9_13,0,-1,-1,0
lit_solaris_8_page_9_14,1,-1,-1,0
lit_solaris_8_page_9_15,1,-1,-1,0
lit_solaris_8_page_9_16,2,1,-1,0
lit_solaris_8_page_9_17,5,1,-1,1
lit_solaris_8_page_9_18,2,-1,-1,0
lit_solaris_8_page_9_19,5,1,-1,0
lit_solaris_8_page_9_20,2,-1,3,1
lit_solaris_8_page_9_21,5,1,-1,1
lit_solaris_8_page_9_22,2,-1,-1,1
lit_solaris_8_page_9_23,3,-1,2,1
lit_solaris_8_page_9_24,2,1,-1,0
lit_solaris_8_page_9_25,5,1,-1,1
lit_solaris_8_page_9_26,5,3,-1,1
lit_solaris_8_page_9_27,3,-1,-1,0
lit_solaris_8_page_9_28,3,-1,-1,1
lit_solaris_8_page_9_29,2,1,-1,0
lit_solaris_8_page_9_30,3,-1,-1,0
lit_solaris_8_page_9_31,3,-1,-1,0
lit_solaris_8_page_9_32,5,1,-1,1
lit_solaris_8_page_9_33,6,1,-1,1
lit_solaris_8_page_9_34,2,1,-1,0
lit_solaris_8_page_9_35,5,1,-1,0
lit_solaris_8_page_9_36,3,-1,-1,0
lit_solaris_8_page_9_37,1,-1,-1,0
lit_solaris_8_page_9_38,5,1,-1,0
lit_solaris_8_page_9_39,1,-1,-1,0
lit_solaris_8_page_9_40,2,1,-1,0
lit_solaris_8_page_9_41,5,1,-1,1
lit_solaris_8_page_9_42,5,3,-1,1
lit_solaris_8_page_9_43,5,1,-1,0
lit_solaris_8_page_9_44,6,2,-1,1
lit_solaris_8_page_9_45,3,-1,2,1
lit_solaris_8_page_9_46,5,1,-1,1
lit_solaris_8_page_9_47,2,1,-1,0
lit_solaris_8_page_9_48,5,1,-1,1
lit_solaris_8_page_9_49,5,3,-1,0
lit_solaris_8_page_9_50,2,-1,-1,0
lit_solaris_8_page_9_51,2,1,-1,0
lit_solaris_8_page_9_52,4,-1,-1,0
lit_solaris_8_page_9_53,5,1,-1,1
lit_solaris_8_page_9_54,7,1,-1,1
lit_solaris_8_page_9_55,5,1,-1,0
lit_solaris_8_page_9_56,2,1,-1,0
lit_solaris_8_page_9_57,5,1,-1,0
lit_solaris_8_page_9_58,2,-1,-1,1
lit_solaris_8_page_9_59,3,-1,2,1
lit_solaris_8_page_9_60,2,1,-1,0
lit_solaris_8_page_9_61,5,1,-1,1
lit_solaris_8_page_9_62,5,1,-1,0
lit_solaris_8_page_9_63,2,1,-1,0
lit_solaris_8_page_9_64,5,1,-1,1
lit_solaris_8_page_9_65,5,3,-1,0
lit_solaris_8_page_9_66,0,-1,-1,0
lit_solaris_8_page_9_67,5,1,-1,1
lit_solaris_8_page_9_68,5,1,-1,0
lit_solaris_8_page_9_69,6,1,-1,1
lit_solaris_8_page_9_70,5,1,-1,1
lit_solaris_8_page_9_71,5,1,-1,1
lit_solaris_8_page_9_72,0,-1,-1,0
lit_solaris_8_page_10_0,7,1,-1,0
lit_solaris_8_page_10_1,3,-1,-1,0
lit_solaris_8_page_10_2,2,1,-1,0
lit_solaris_8_page_10_3,5,1,-1,0
lit_solaris_8_page_10_4,2,-1,-1,1
lit_solaris_8_page_10_5,3,-1,2,1
lit_solaris_8_page_10_6,3,-1,-1,0
lit_solaris_8_page_10_7,3,-1,-1,1
lit_solaris_8_page_10_8,3,-1,2,1
lit_solaris_8_page_10_9,2,1,-1,0
lit_solaris_8_page_10_10,3,-1,-1,1
lit_solaris_8_page_10_11,2,1,-1,0
lit_solaris_8_page_10_12,5,-1,-1,1
lit_solaris_8_page_10_13,2,1,-1,0
lit_solaris_8_page_10_14,3,-1,-1,1
lit_solaris_8_page_10_15,4,-1,0,1
lit_solaris_8_page_10_16,1,-1,-1,0
lit_solaris_8_page_10_17,1,-1,-1,0
lit_solaris_8_page_10_18,5,1,-1,1
lit_solaris_8_page_10_19,2,1,-1,0
lit_solaris_8_page_10_20,5,1,-1,0
lit_solaris_8_page_10_21,7,1,-1,1
lit_solaris_8_page_10_22,3,-1,2,1
lit_solaris_8_page_10_23,2,-1,-1,1
lit_solaris_8_page_10_24,3,-1,2,1
lit_solaris_8_page_10_25,1,-1,-1,1
lit_solaris_8_page_10_26,5,1,-1,1
lit_solaris_8_page_10_27,5,3,-1,1
lit_solaris_8_page_10_28,5,3,-1,0
lit_solaris_8_page_10_29,0,-1,-1,0
lit_solaris_8_page_10_30,2,1,-1,0
lit_solaris_8_page_10_31,5,1,-1,1
lit_solaris_8_page_10_32,4,-1,-1,0
lit_solaris_8_page_10_33,4,-1,-1,0
lit_solaris_8_page_10_34,5,3,-1,1
lit_solaris_8_page_10_35,5,3,-1,1
lit_solaris_8_page_10_36,5,1,-1,1
lit_solaris_8_page_10_37,5,1,-1,0
lit_solaris_8_page_10_38,4,-1,-1,1
lit_solaris_8_page_10_39,5,3,-1,0
lit_solaris_8_page_10_40,0,-1,-1,0
lit_solaris_8_page_10_41,2,-1,-1,1
lit_solaris_8_page_10_42,3,-1,2,1
lit_solaris_8_page_10_43,2,1,-1,0
lit_solaris_8_page_10_44,5,1,-1,0
lit_solaris_8_page_10_45,6,1,-1,1
lit_solaris_8_page_10_46,6,1,-1,1
lit_solaris_8_page_10_47,4,-1,-1,1
lit_solaris_8_page_10_48,2,1,-1,0
lit_solaris_8_page_10_49,3,-1,-1,1
lit_solaris_8_page_10_50,4,-1,-1,1
lit_solaris_8_page_10_51,2,-1,-1,1
lit_solaris_8_page_10_52,3,-1,2,1
lit_solaris_8_page_10_53,2,1,-1,0
lit_solaris_8_page_10_54,5,1,-1,1
lit_solaris_8_page_10_55,6,1,-1,1
lit_solaris_8_page_10_56,5,1,-1,0
lit_solaris_8_page_10_57,6,1,-1,1
lit_solaris_8_page_10_58,5,1,-1,0
lit_solaris_8_page_10_59,5,-1,0,1
lit_solaris_8_page_10_60,1,-1,-1,0
lit_solaris_8_page_10_61,3,-1,-1,0
lit_solaris_8_page_10_62,5,-1,-1,1
lit_solaris_8_page_10_63,2,1,-1,0
lit_solaris_8_page_10_64,3,-1,-1,1
lit_solaris_8_page_10_65,3,-1,2,1
lit_solaris_8_page_10_66,2,1,-1,0
lit_solaris_8_page_10_67,5,1,-1,1
lit_solaris_8_page_10_68,5,3,-1,1
lit_solaris_8_page_10_69,4,-1,-1,0
lit_solaris_8_page_10_70,4,-1,-1,0
lit_solaris_8_page_10_71,0,-1,-1,0
lit_solaris_8_page_11_0,5,1,-1,0
lit_solaris_8_page_11_1,5,3,-1,1
lit_solaris_8_page_11_2,6,1,-1,1
lit_solaris_8_page_11_3,3,-1,2,1
lit_solaris_8_page_11_4,2,1,-1,0
lit_solaris_8_page_11_5,0,-1,-1,0
lit_solaris_8_page_11_6,3,-1,-1,1
lit_solaris_8_page_11_7,2,-1,3,1
lit_solaris_8_page_11_8,2,1,-1,0
lit_solaris_8_page_11_9,3,-1,-1,0
lit_solaris_8_page_11_10,1,-1,3,1
lit_solaris_8_page_11_11,5,1,-1,0
lit_solaris_8_page_11_12,4,-1,-1,0
lit_solaris_8_page_11_13,3,-1,-1,0
lit_solaris_8_page_11_14,3,-1,2,1
lit_solaris_8_page_11_15,2,1,-1,0
lit_solaris_8_page_11_16,5,1,-1,1
lit_solaris_8_page_11_17,6,1,-1,1
lit_solaris_8_page_11_18,4,-1,-1,1
lit_solaris_8_page_11_19,5,3,-1,1
lit_solaris_8_page_11_20,1,-1,-1,0
lit_solaris_8_page_11_21,2,1,-1,0
lit_solaris_8_page_11_22,5,1,-1,1
lit_solaris_8_page_11_23,5,3,-1,1
lit_solaris_8_page_11_24,6,3,-1,1
lit_solaris_8_page_11_25,6,1,-1,1
lit_solaris_8_page_11_26,3,-1,2,1
lit_solaris_8_page_11_27,2,1,-1,0
lit_solaris_8_page_11_28,5,1,-1,1
lit_solaris_8_page_11_29,6,1,-1,1
lit_solaris_8_page_11_30,5,1,-1,0
lit_solaris_8_page_11_31,2,1,-1,0
lit_solaris_8_page_11_32,4,-1,-1,1
lit_solaris_8_page_11_33,3,-1,-1,1
lit_solaris_8_page_11_34,4,-1,-1,1
lit_solaris_8_page_11_35,5,1,-1,1
lit_solaris_8_page_11_36,5,3,-1,1
lit_solaris_8_page_11_37,5,-1,0,1
lit_solaris_8_page_11_38,5,1,-1,1
lit_solaris_8_page_11_39,2,1,-1,0
lit_solaris_8_page_11_40,5,1,-1,1
lit_solaris_8_page_11_41,5,3,-1,1
lit_solaris_8_page_11_42,4,-1,-1,1
lit_solaris_8_page_11_43,6,1,-1,0
lit_solaris_8_page_11_44,2,-1,-1,1
lit_solaris_8_page_11_45,3,-1,2,1
lit_solaris_8_page_11_46,3,-1,2,1
lit_solaris_8_page_11_47,2,1,-1,0
lit_solaris_8_page_11_48,5,1,-1,0
lit_solaris_8_page_11_49,3,-1,-1,0
lit_solaris_8_page_11_50,4,-1,-1,0
lit_solaris_8_page_11_51,0,-1,-1,0
lit_solaris_8_page_11_52,1,-1,-1,0
lit_solaris_8_page_11_53,5,-1,0,1
lit_solaris_8_page_11_54,2,1,-1,0
lit_solaris_8_page_11_55,1,-1,-1,0
lit_solaris_8_page_11_56,1,-1,-1,0
lit_solaris_8_page_11_57,4,-1,0,1
lit_solaris_8_page_11_58,0,-1,-1,0
lit_solaris_8_page_11_59,1,-1,3,1
lit_solaris_8_page_11_60,4,-1,-1,0
lit_solaris_8_page_12_0,1,-1,-1,0
lit_solaris_8_page_12_1,1,-1,-1,0
lit_solaris_8_page_12_2,5,1,-1,1
lit_solaris_8_page_12_3,5,-1,0,1
lit_solaris_8_page_12_4,2,1,-1,0
lit_solaris_8_page_12_5,7,1,-1,1
lit_solaris_8_page_12_6,5,1,-1,0
lit_solaris_8_page_12_7,6,1,-1,1
lit_solaris_8_page_12_8,5,1,-1,1
lit_solaris_8_page_12_9,5,1,-1,0
lit_solaris_8_page_12_10,6,1,-1,1
lit_solaris_8_page_12_11,2,1,-1,0
lit_solaris_8_page_12_12,5,1,-1,0
lit_solaris_8_page_12_13,0,-1,-1,0
lit_solaris_8_page_12_14,5,1,-1,0
lit_solaris_8_page_12_15,2,1,-1,0
lit_solaris_8_page_12_16,5,1,-1,1
lit_solaris_8_page_12_17,5,3,-1,1
lit_solaris_8_page_12_18,5,3,-1,1
lit_solaris_8_page_12_19,6,3,-1,1
lit_solaris_8_page_12_20,1,-1,-1,0
lit_solaris_8_page_12_21,5,1,-1,0
lit_solaris_8_page_12_22,4,-1,-1,0
lit_solaris_8_page_12_23,2,1,-1,0
lit_solaris_8_page_12_24,5,1,-1,1
lit_solaris_8_page_12_25,5,1,-1,1
lit_solaris_8_page_12_26,1,-1,-1,0
lit_solaris_8_page_12_27,6,1,-1,1
lit_solaris_8_page_12_28,5,1,-1,0
lit_solaris_8_page_12_29,3,-1,2,1
lit_solaris_8_page_12_30,2,1,-1,0
lit_solaris_8_page_12_31,5,1,-1,1
lit_solaris_8_page_12_32,4,-1,-1,1
lit_solaris_8_page_12_33,0,-1,-1,0
lit_solaris_8_page_12_34,0,-1,-1,0
lit_solaris_8_page_12_35,6,1,-1,1
lit_solaris_8_page_12_36,1,-1,-1,0
lit_solaris_8_page_12_37,4,-1,-1,1
lit_solaris_8_page_12_38,8,3,-1,1
lit_solaris_8_page_12_39,5,1,-1,1
lit_solaris_8_page_12_40,6,1,-1,1
lit_solaris_8_page_12_41,2,1,-1,0
lit_solaris_8_page_12_42,1,-1,-1,0
lit_solaris_8_page_12_43,6,1,-1,1
lit_solaris_8_page_12_44,2,1,-1,0
lit_solaris_8_page_12_45,6,1,-1,1
lit_solaris_8_page_12_46,3,-1,-1,1
lit_solaris_8_page_12_47,1,-1,-1,1
lit_solaris_8_page_12_48,2,-1,1,0
lit_solaris_8_page_12_49,3,-1,2,1
lit_solaris_8_page_12_50,6,1,-1,1
lit_solaris_8_page_12_51,3,-1,-1,0
lit_solaris_8_page_12_52,3,-1,-1,1
lit_solaris_8_page_12_53,1,-1,-1,0
lit_solaris_8_page_12_54,5,1,-1,1
lit_solaris_8_page_12_55,5,-1,0,1
lit_solaris_8_page_12_56,1,-1,-1,0
lit_solaris_8_page_12_57,7,1,-1,1
lit_solaris_8_page_12_58,4,-1,0,1
lit_solaris_8_page_12_59,1,-1,-1,0
lit_solaris_8_page_12_60,4,-1,0,1
lit_solaris_8_page_12_61,5,1,-1,1
lit_solaris_8_page_12_62,5,1,-1,0
lit_solaris_8_page_12_63,3,-1,2,1
lit_solaris_8_page_12_64,3,1,-1,1
lit_solaris_8_page_12_65,3,-1,-1,0
lit_solaris_8_page_12_66,2,1,-1,0
lit_solaris_8_page_12_67,5,1,-1,0
lit_solaris_8_page_12_68,1,-1,-1,0
lit_solaris_8_page_12_69,2,1,-1,0
lit_solaris_8_page_12_70,4,-1,-1,0
lit_solaris_8_page_12_71,1,-1,-1,0
lit_solaris_8_page_12_72,1,-1,-1,0
lit_solaris_8_page_12_73,5,-1,0,1
lit_solaris_8_page_12_74,3,-1,2,1
lit_solaris_8_page_12_75,1,-1,-1,0
lit_solaris_8_page_12_76,4,-1,0,1
lit_solaris_8_page_12_77,2,1,-1,0
lit_solaris_8_page_12_78,5,1,-1,0
lit_solaris_8_page_12_79,5,1,-1,1
lit_solaris_8_page_12_80,4,-1,-1,1
lit_solaris_8_page_12_81,2,1,-1,0
lit_solaris_8_page_12_82,5,1,-1,0
lit_solaris_8_page_12_83,5,1,-1,0
lit_solaris_8_page_12_84,5,-1,0,0
lit_solaris_8_page_12_85,2,-1,1,1
lit_solaris_8_page_12_86,2,1,-1,0
lit_solaris_8_page_12_87,3,-1,-1,0
lit_solaris_8_page_12_88,4,-1,-1,0
lit_solaris_8_page_12_89,5,1,-1,1
lit_solaris_8_page_12_90,5,3,-1,1
lit_solaris_8_page_12_91,6,3,-1,1
lit_solaris_8_page_13_0,5,1,-1,1
lit_solaris_8_page_13_1,7,1,-1,1
lit_solaris_8_page_13_2,5,1,-1,0
lit_solaris_8_page_13_3,5,1,-1,0
lit_solaris_8_page_13_4,1,-1,-1,0
lit_solaris_8_page_13_5,4,-1,0,1
lit_solaris_8_page_13_6,5,1,-1,1
lit_solaris_8_page_13_7,5,3,-1,0
lit_solaris_8_page_13_8,0,-1,-1,0
lit_solaris_8_page_13_9,2,-1,-1,1
lit_solaris_8_page_13_10,3,-1,2,1
lit_solaris_8_page_13_11,3,-1,2,1
lit_solaris_8_page_13_12,1,-1,-1,0
lit_solaris_8_page_13_13,2,1,-1,0
lit_solaris_8_page_13_14,1,-1,-1,0
lit_solaris_8_page_13_15,5,1,-1,1
lit_solaris_8_page_13_16,2,-1,-1,1
lit_solaris_8_page_13_17,3,-1,2,1
lit_solaris_8_page_13_18,5,1,-1,1
lit_solaris_8_page_13_19,5,1,-1,0
lit_solaris_8_page_13_20,2,1,-1,0
lit_solaris_8_page_13_21,4,-1,-1,1
lit_solaris_8_page_13_22,3,-1,-1,1
lit_solaris_8_page_13_23,4,-1,-1,1
lit_solaris_8_page_13_24,5,3,-1,1
lit_solaris_8_page_13_25,4,-1,-1,0
lit_solaris_8_page_13_26,1,-1,-1,0
lit_solaris_8_page_13_27,4,-1,-1,0
lit_solaris_8_page_13_28,4,-1,-1,1
lit_solaris_8_page_13_29,4,-1,-1,0
lit_solaris_8_page_13_30,5,1,-1,0
lit_solaris_8_page_13_31,5,1,-1,1
lit_solaris_8_page_13_32,5,-1,0,0
lit_solaris_8_page_13_33,2,1,-1,0
lit_solaris_8_page_13_34,5,1,-1,0
lit_solaris_8_page_13_35,2,1,-1,0
lit_solaris_8_page_13_36,0,-1,-1,0
lit_solaris_8_page_13_37,4,-1,-1,0
lit_solaris_8_page_13_38,1,-1,-1,0
lit_solaris_8_page_13_39,5,1,-1,1
lit_solaris_8_page_13_40,1,-1,-1,0
lit_solaris_8_page_13_41,1,-1,-1,0
lit_solaris_8_page_13_42,3,-1,-1,1
lit_solaris_8_page_13_43,2,-1,-1,1
lit_solaris_8_page_13_44,3,-1,2,1
lit_solaris_8_page_13_45,5,1,-1,1
lit_solaris_8_page_13_46,5,1,-1,0
lit_solaris_8_page_13_47,2,1,-1,0
lit_solaris_8_page_13_48,0,-1,-1,0
lit_solaris_8_page_13_49,6,1,-1,1
lit_solaris_8_page_13_50,1,-1,3,1
lit_solaris_8_page_13_51,2,1,-1,0
lit_solaris_8_page_13_52,6,1,-1,1
lit_solaris_8_page_13_53,5,1,-1,0
lit_solaris_8_page_13_54,3,-1,-1,0
lit_solaris_8_page_13_55,5,1,-1,0
lit_solaris_8_page_13_56,1,-1,-1,0
lit_solaris_8_page_13_57,2,2,-1,0
lit_solaris_8_page_13_58,5,3,-1,1
lit_solaris_8_page_13_59,8,3,-1,1
lit_solaris_8_page_13_60,5,-1,0,1
lit_solaris_8_page_13_61,2,-1,1,0
lit_solaris_8_page_13_62,3,-1,2,1
lit_solaris_8_page_13_63,4,-1,-1,0
lit_solaris_8_page_13_64,5,-1,0,1
lit_solaris_8_page_13_65,1,-1,-1,0
lit_solaris_8_page_13_66,4,-1,-1,0
lit_solaris_8_page_13_67,1,-1,-1,0
lit_solaris_8_page_13_68,4,-1,0,1
lit_solaris_8_page_13_69,3,1,-1,1
lit_solaris_8_page_13_70,3,-1,-1,0
lit_solaris_8_page_13_71,4,-1,-1,0
lit_solaris_8_page_13_72,1,-1,-1,0
lit_solaris_8_page_13_73,2,1,-1,0
lit_solaris_8_page_13_74,5,1,-1,1
lit_solaris_8_page_13_75,5,1,-1,0
lit_solaris_8_page_13_76,0,-1,-1,0
lit_solaris_8_page_13_77,5,-1,0,1
lit_solaris_8_page_13_78,1,-1,-1,0
lit_solaris_8_page_13_79,2,-1,-1,1
lit_solaris_8_page_13_80,5,-1,0,1
lit_solaris_8_page_13_81,0,-1,-1,0
lit_solaris_8_page_13_82,6,1,-1,1
lit_solaris_8_page_14_0,2,1,-1,0
lit_solaris_8_page_14_1,7,1,-1,1
lit_solaris_8_page_14_2,5,1,-1,0
lit_solaris_8_page_14_3,5,1,-1,0
lit_solaris_8_page_14_4,2,-1,-1,1
lit_solaris_8_page_14_5,3,-1,2,1
lit_solaris_8_page_14_6,2,1,-1,0
lit_solaris_8_page_14_7,5,1,-1,1
lit_solaris_8_page_14_8,4,-1,-1,1
lit_solaris_8_page_14_9,2,1,-1,0
lit_solaris_8_page_14_10,1,-1,-1,0
lit_solaris_8_page_14_11,6,1,-1,1
lit_solaris_8_page_14_12,3,-1,-1,1
lit_solaris_8_page_14_13,5,1,-1,1
lit_solaris_8_page_14_14,0,-1,-1,0
lit_solaris_8_page_14_15,4,-1,-1,1
lit_solaris_8_page_14_16,3,-1,-1,1
lit_solaris_8_page_14_17,5,1,-1,1
lit_solaris_8_page_14_18,5,3,-1,0
lit_solaris_8_page_14_19,0,-1,-1,0
lit_solaris_8_page_14_20,2,-1,-1,1
lit_solaris_8_page_14_21,3,-1,2,1
lit_solaris_8_page_14_22,1,-1,-1,0
lit_solaris_8_page_14_23,5,1,-1,1
lit_solaris_8_page_14_24,4,-1,0,1
lit_solaris_8_page_14_25,2,1,-1,0
lit_solaris_8_page_14_26,7,1,-1,1
lit_solaris_8_page_14_27,5,1,-1,0
lit_solaris_8_page_14_28,2,1,-1,0
lit_solaris_8_page_14_29,3,-1,-1,0
lit_solaris_8_page_14_30,2,1,-1,0
lit_solaris_8_page_14_31,3,-1,-1,0
lit_solaris_8_page_14_32,3,-1,-1,1
popsci_caveman_12_page_1_0,5,1,-1,1
popsci_caveman_12_page_1_1,5,3,-1,0
popsci_caveman_12_page_1_2,2,1,-1,0
popsci_caveman_12_page_1_3,5,1,-1,1
popsci_caveman_12_page_1_4,6,1,-1,1
popsci_caveman_12_page_1_5,1,-1,-1,0
popsci_caveman_12_page_1_6,5,1,-1,1
popsci_caveman_12_page_1_7,4,-1,-1,1
popsci_caveman_12_page_1_8,4,-1,-1,0
popsci_caveman_12_page_1_9,1,-1,-1,0
popsci_caveman_12_page_1_10,3,-1,2,1
popsci_caveman_12_page_1_11,3,1,-1,1
popsci_caveman_12_page_1_12,3,-1,-1,0
popsci_caveman_12_page_1_13,2,1,-1,0
popsci_caveman_12_page_1_14,5,1,-1,0
popsci_caveman_12_page_1_15,4,-1,-1,0
popsci_caveman_12_page_1_16,5,3,-1,1
popsci_caveman_12_page_1_17,3,-1,-1,0
popsci_caveman_12_page_1_18,4,-1,-1,0
popsci_caveman_12_page_1_19,7,1,-1,1
popsci_caveman_12_page_1_20,3,-1,2,1
popsci_caveman_12_page_1_21,5,3,-1,1
popsci_caveman_12_page_1_22,2,1,-1,0
popsci_caveman_12_page_1_23,5,1,-1,0
popsci_caveman_12_page_1_24,5,1,-1,1
popsci_caveman_12_page_1_25,5,1,-1,0
popsci_caveman_12_page_1_26,2,1,-1,0
popsci_caveman_12_page_1_27,3,-1,-1,0
popsci_caveman_12_page_1_28,2,3,-1,0
popsci_caveman_12_page_1_29,5,3,-1,1
popsci_caveman_12_page_1_30,4,-1,-1,1
popsci_caveman_12_page_1_31,1,-1,-1,0
popsci_caveman_12_page_1_32,2,1,-1,0
popsci_caveman_12_page_1_33,5,1,-1,1
popsci_caveman_12_page_1_34,5,3,-1,1
popsci_caveman_12_page_1_35,5,1,-1,1
popsci_caveman_12_page_1_36,2,1,-1,0
popsci_caveman_12_page_1_37,3,-1,-1,0
popsci_caveman_12_page_1_38,5,1,-1,0
popsci_caveman_12_page_1_39,2,-1,-1,1
popsci_caveman_12_page_1_40,3,-1,2,1
popsci_caveman_12_page_1_41,2,1,-1,0
popsci_caveman_12_page_1_42,0,-1,-1,0
popsci_caveman_12_page_1_43,1,-1,-1,0
popsci_caveman_12_page_1_44,1,-1,-1,0
popsci_caveman_12_page_1_45,0,-1,-1,0
popsci_caveman_12_page_1_46,2,1,-1,0
popsci_caveman_12_page_1_47,3,-1,-1,1
popsci_caveman_12_page_1_48,5,-1,0,0
popsci_caveman_12_page_1_49,5,1,-1,1
popsci_caveman_12_page_1_50,5,1,-1,0
popsci_caveman_12_page_1_51,6,1,-1,1
popsci_caveman_12_page_1_52,2,1,-1,0
popsci_caveman_12_page_1_53,2,-1,-1,0
popsci_caveman_12_page_1_54,4,-1,-1,1
popsci_caveman_12_page_1_55,3,-1,-1,0
popsci_caveman_12_page_1_56,4,-1,-1,0
popsci_caveman_12_page_1_57,1,-1,-1,0
popsci_caveman_12_page_1_58,4,-1,-1,0
popsci_caveman_12_page_1_59,1,-1,-1,0
popsci_caveman_12_page_1_60,5,1,-1,0
popsci_caveman_12_page_1_61,3,-1,2,1
popsci_caveman_12_page_1_62,2,1,-1,0
popsci_caveman_12_page_1_63,5,1,-1,0
popsci_caveman_12_page_1_64,2,2,-1,0
popsci_caveman_12_page_1_65,5,3,-1,1
popsci_caveman_12_page_1_66,5,3,-1,1
popsci_caveman_12_page_1_67,8,3,-1,1
popsci_caveman_12_page_1_68,6,3,-1,1
popsci_caveman_12_page_2_0,1,-1,-1,0
popsci_caveman_12_page_2_1,5,-1,0,1
popsci_caveman_12_page_2_2,4,-1,-1,0
popsci_caveman_12_page_2_3,2,1,-1,0
popsci_caveman_12_page_2_4,5,1,-1,0
popsci_caveman_12_page_2_5,1,-1,-1,0
popsci_caveman_12_page_2_6,2,-1,1,0
popsci_caveman_12_page_2_7,0,-1,-1,0
popsci_caveman_12_page_2_8,1,-1,-1,0
popsci_caveman_12_page_2_9,5,1,-1,1
